,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
151,1259035711585443840,1259035711585443840,2020-05-09 08:21:20 UTC,2020-05-09,08:21:20,0,1248514025421303808,arwendizaki,@mr_zaki_02,,Pedoman Manajemen Penanganan Covid Dan Dampaknya Bagi Pemerintah Daerah 1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan han Pangan Dan Industri Akses 5. Memperkuat Jaring Pengaman  https://t.co/YFA3FjgBTp,in,[],[],['https://pbs.twimg.com/media/EXj-SgiVcAApxXU.jpg'],0,0,0,[],[],https://twitter.com/ArwendiZaki/status/1259035711585443840,False,,1,https://pbs.twimg.com/media/EXj-SgiVcAApxXU.jpg,,,,,,,[],,,,
152,1259033518325276674,1259033518325276674,2020-05-09 08:12:37 UTC,2020-05-09,08:12:37,0,1251679478394183680,plskwasbandara,PolsekwasBandaraSupadio,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/b9bvf7IEAX,in,[],['https://www.instagram.com/p/B_9cBEjjSew/?igshid=1jmjia5u3jlbk'],[],0,0,0,[],[],https://twitter.com/plskwasbandara/status/1259033518325276674,False,,0,,,,,,,,[],,,,
153,1259031678825177089,1259031678825177089,2020-05-09 08:05:18 UTC,2020-05-09,08:05:18,0,1199695182263795715,polisiterentang,Polsek Terentang Kubu Raya,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/G8yNeKuxgA,in,[],['https://www.instagram.com/p/B_9bLq2jANc/?igshid=1r1znk6taxd8a'],[],0,0,0,[],[],https://twitter.com/polisiterentang/status/1259031678825177089,False,,0,,,,,,,,[],,,,
154,1259029486919540738,1259029486919540738,2020-05-09 07:56:35 UTC,2020-05-09,07:56:35,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/dDlvxygH7c,in,[],['https://www.instagram.com/p/B_9aL1sDdfD/?igshid=1dl0c77c30llb'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259029486919540738,False,,0,,,,,,,,[],,,,
155,1259029393202126850,1259029393202126850,2020-05-09 07:56:13 UTC,2020-05-09,07:56:13,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/y9HtQ61GdT,in,[],['https://www.instagram.com/p/B_9aJG6jpAD/?igshid=1oihyawyxfy6o'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259029393202126850,False,,0,,,,,,,,[],,,,
156,1259029321194156032,1259029321194156032,2020-05-09 07:55:56 UTC,2020-05-09,07:55:56,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/eh6dQeOaxB,in,[],['https://www.instagram.com/p/B_9aG8vjPOU/?igshid=1131hgm2aqodu'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259029321194156032,False,,0,,,,,,,,[],,,,
157,1259029164910424064,1259029164910424064,2020-05-09 07:55:19 UTC,2020-05-09,07:55:19,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/7egMzhsuMg,in,[],['https://www.instagram.com/p/B_9aCa3DENa/?igshid=dggrmnptgl3'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259029164910424064,False,,0,,,,,,,,[],,,,
158,1259029076741939202,1259029076741939202,2020-05-09 07:54:58 UTC,2020-05-09,07:54:58,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/EvODmIqSwq,in,[],['https://www.instagram.com/p/B_9Z_2PjBHp/?igshid=1c17f4852av39'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259029076741939202,False,,0,,,,,,,,[],,,,
159,1259029013177053192,1259029013177053192,2020-05-09 07:54:43 UTC,2020-05-09,07:54:43,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/Hbs6XO2Z30,in,[],['https://www.instagram.com/p/B_9Z-Aejlvz/?igshid=18z09jgsm5mi'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259029013177053192,False,,0,,,,,,,,[],,,,
160,1259028947435581440,1259028947435581440,2020-05-09 07:54:27 UTC,2020-05-09,07:54:27,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/4dzDrgupMA,in,[],['https://www.instagram.com/p/B_9Z8J3DgDo/?igshid=4g152ty2vdjl'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259028947435581440,False,,0,,,,,,,,[],,,,
161,1259028853688864768,1259028853688864768,2020-05-09 07:54:05 UTC,2020-05-09,07:54:05,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/96N9aTmxk7,in,[],['https://www.instagram.com/p/B_9Z5S3DYkK/?igshid=1h8kgdq403ah7'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259028853688864768,False,,0,,,,,,,,[],,,,
162,1259028787347353600,1259028787347353600,2020-05-09 07:53:49 UTC,2020-05-09,07:53:49,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/eP7PoNDYDN,in,[],['https://www.instagram.com/p/B_9Z3bEDTWE/?igshid=kfoobgzmwtzj'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259028787347353600,False,,0,,,,,,,,[],,,,
163,1259028706548494336,1259028706548494336,2020-05-09 07:53:29 UTC,2020-05-09,07:53:29,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/E2lQQ71tyF,in,[],['https://www.instagram.com/p/B_9Z1EtDUCZ/?igshid=jslrxqupbzfs'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259028706548494336,False,,0,,,,,,,,[],,,,
164,1259028584179662848,1259028584179662848,2020-05-09 07:53:00 UTC,2020-05-09,07:53:00,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/Pd3qIbN7af,in,[],['https://www.instagram.com/p/B_9Zxb-DcDT/?igshid=1arx2v4ldadv3'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259028584179662848,False,,0,,,,,,,,[],,,,
165,1259028506232721408,1259028506232721408,2020-05-09 07:52:42 UTC,2020-05-09,07:52:42,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/6iITkcZymk,in,[],['https://www.instagram.com/p/B_9ZvPYDFsc/?igshid=18fcf8n9r0cdk'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259028506232721408,False,,0,,,,,,,,[],,,,
166,1259028440445050880,1259028440445050880,2020-05-09 07:52:26 UTC,2020-05-09,07:52:26,0,1043721551227510785,atokmoeda,Atok Simpang,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/Cz53OGu9UJ,in,[],['https://www.instagram.com/p/B_9ZtZnjg_q/?igshid=1dk21visqzo5l'],[],0,0,0,[],[],https://twitter.com/AtokMoeda/status/1259028440445050880,False,,0,,,,,,,,[],,,,
167,1259022944216379392,1259022944216379392,2020-05-09 07:30:36 UTC,2020-05-09,07:30:36,0,1175647776765427712,hbandaraya,PolsekBandaRaya,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan  Sumber:  https://t.co/LHuIbAoVQs  #PartisipasiCegahCovid19  https://t.co/rDttsh9Emo,in,[],['http://www.kemendagri.go.id'],['https://pbs.twimg.com/media/EXjyrN_U0AAWQuy.jpg'],0,0,0,['partisipasicegahcovid19'],[],https://twitter.com/HBandaraya/status/1259022944216379392,False,,1,https://pbs.twimg.com/media/EXjyrN_U0AAWQuy.jpg,,,,,,,[],,,,
168,1259020651198918658,1259020651198918658,2020-05-09 07:21:29 UTC,2020-05-09,07:21:29,0,1092967217782640640,sekdemangpmj,Polsek Pademangan,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/ioSMVA4LUR,in,[],['https://www.instagram.com/p/B_9WKp4lLOs/?igshid=jqcfs4nd4v2e'],[],0,0,1,[],[],https://twitter.com/Sekdemangpmj/status/1259020651198918658,False,,0,,,,,,,,[],,,,
169,1259019821733330944,1259019821733330944,2020-05-09 07:18:11 UTC,2020-05-09,07:18:11,0,985372584811282433,polsekkatibung,Polsekkatibung,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/pDopYfBoXR,in,[],['https://www.instagram.com/p/B_9VyZugcSQ/?igshid=1rsmgy6gjwa9w'],[],0,0,0,[],[],https://twitter.com/polsekkatibung/status/1259019821733330944,False,,0,,,,,,,,[],,,,
170,1259014880671272960,1259014880671272960,2020-05-09 06:58:33 UTC,2020-05-09,06:58:33,0,1210825969319022592,rusmansaleh10,rusman saleh,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/tWWDeV12ky,in,[],['https://www.instagram.com/p/B_9TimGDsaQ/?igshid=u90qex15nxm0'],[],0,0,0,[],[],https://twitter.com/rusmansaleh10/status/1259014880671272960,False,,0,,,,,,,,[],,,,
171,1259011820427214848,1259011820427214848,2020-05-09 06:46:23 UTC,2020-05-09,06:46:23,0,1184311880040321024,fajar62231277,Fajar,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses 5. Memperkuat Jaring  https://t.co/AuUDaDDvrl,in,[],[],['https://pbs.twimg.com/media/EXjoj6lUwAEx2DL.jpg'],0,0,0,[],[],https://twitter.com/Fajar62231277/status/1259011820427214848,False,,1,https://pbs.twimg.com/media/EXjoj6lUwAEx2DL.jpg,,,,,,,[],,,,
172,1259010197865091072,1259010197865091072,2020-05-09 06:39:57 UTC,2020-05-09,06:39:57,0,1204001325572182016,batunghss,Polsek Padang Batung HSS,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan…  https://t.co/zENbBomKQQ,in,[],['https://www.instagram.com/p/B_9RacEAVbe1R62beDJTyZ0R5ibY7l5k6JzRcw0/?igshid=869fsqifp4oq'],[],0,0,0,[],[],https://twitter.com/BatungHss/status/1259010197865091072,False,,0,,,,,,,,[],,,,
173,1259010182144655363,1259010182144655363,2020-05-09 06:39:53 UTC,2020-05-09,06:39:53,0,745397756999524354,humas_poldapb,Humas Polda PB,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan  #PartisipasiCegahCovid19  https://t.co/54BtIbWIBk,in,[],[],['https://pbs.twimg.com/media/EXjmlkLVcAABnn1.jpg'],0,0,0,['partisipasicegahcovid19'],[],https://twitter.com/humas_poldaPB/status/1259010182144655363,False,,1,https://pbs.twimg.com/media/EXjmlkLVcAABnn1.jpg,,,,,,,[],,,,
174,1259009301894451201,1259009301894451201,2020-05-09 06:36:23 UTC,2020-05-09,06:36:23,0,1247429455653425152,ahmadbowo8,Ahmad_Fania Alabio,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemda 1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses  #PartisipasiCegahCovid19  https://t.co/kvIgbhxZjk,in,[],[],['https://pbs.twimg.com/media/EXjmRHaVAAAxs5u.jpg'],0,0,3,['partisipasicegahcovid19'],[],https://twitter.com/AhmadBowo8/status/1259009301894451201,False,,1,https://pbs.twimg.com/media/EXjmRHaVAAAxs5u.jpg,,,,,,,[],,,,
175,1259009274040074240,1259009274040074240,2020-05-09 06:36:16 UTC,2020-05-09,06:36:16,0,1250990769206210560,iwan74232098,Iwan,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses  https://t.co/SL1BO0MOSU,in,[],[],['https://pbs.twimg.com/media/EXjmPkTXsAA4WRE.jpg'],0,0,0,[],[],https://twitter.com/Iwan74232098/status/1259009274040074240,False,,1,https://pbs.twimg.com/media/EXjmPkTXsAA4WRE.jpg,,,,,,,[],,,,
176,1259008924763721728,1259008924763721728,2020-05-09 06:34:53 UTC,2020-05-09,06:34:53,0,1245643541314863106,polsek_simpur,Tribrata News Polsek Simpur,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/lRnarQkCEb,in,[],['https://www.instagram.com/p/B_9NmZwnCzK/?igshid=sardxl7fbzij'],[],0,0,0,[],[],https://twitter.com/polsek_simpur/status/1259008924763721728,False,,0,,,,,,,,[],,,,
177,1259008451960696832,1259008451960696832,2020-05-09 06:33:00 UTC,2020-05-09,06:33:00,0,288631451,rendizputra,Rendi Zailanda Putra,,Penanganan covid -19  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses 5. Memperkuat Jaring Pengaman Sosial Nasional  #PartisipasiCegahCovid19,in,[],[],[],0,0,0,['partisipasicegahcovid19'],[],https://twitter.com/rendizputra/status/1259008451960696832,False,https://twitter.com/AlbarDafitra/status/1258991439486152704,0,,,,,,,,[],,,,
178,1259007376549502977,1259007376549502977,2020-05-09 06:28:44 UTC,2020-05-09,06:28:44,0,1255511556697309189,trucukc,Trucuk Cherly,,Pedoman Manajemen Penanganan Covid-19 Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri   #PartisipasiCegahCovid19,in,[],[],[],0,0,0,['partisipasicegahcovid19'],[],https://twitter.com/TrucukC/status/1259007376549502977,False,,0,,,,,,,,[],,,,
179,1259006498811731969,1259006498811731969,2020-05-09 06:25:15 UTC,2020-05-09,06:25:15,0,1182220034845761538,sejatirivo,Rivo Sejati,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses 5. Memperkuat Jaring  https://t.co/TWT2vOr3Yc,in,[],[],['https://pbs.twimg.com/media/EXjjuIYVAAAKwSf.jpg'],0,0,0,[],[],https://twitter.com/SejatiRivo/status/1259006498811731969,False,,1,https://pbs.twimg.com/media/EXjjuIYVAAAKwSf.jpg,,,,,,,[],,,,
180,1259006482407817217,1259006482407817217,2020-05-09 06:25:11 UTC,2020-05-09,06:25:11,0,4671915415,hery65031689,suhailihery,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses 5. Memperkuat Jarin  https://t.co/Ztaxvgv002,in,[],[],['https://pbs.twimg.com/media/EXjjs_hVAAEFiVI.jpg'],0,0,0,[],[],https://twitter.com/hery65031689/status/1259006482407817217,False,,1,https://pbs.twimg.com/media/EXjjs_hVAAEFiVI.jpg,,,,,,,[],,,,
181,1259004299448922114,1259004299448922114,2020-05-09 06:16:30 UTC,2020-05-09,06:16:30,0,1239807160793452550,polsek_priok,Polsek Tanjung Priok,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/5E7WYMbq9O,in,[],['https://www.instagram.com/p/B_9OupFD71t/?igshid=5upb2ib6do3q'],[],0,0,0,[],[],https://twitter.com/polsek_priok/status/1259004299448922114,False,,0,,,,,,,,[],,,,
182,1259004292108673024,1259004292108673024,2020-05-09 06:16:29 UTC,2020-05-09,06:16:29,0,1173543063186100225,polsekmartapura,Polsek Martapura Timur,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses  https://t.co/RdhVuUmBjb,in,[],[],['https://pbs.twimg.com/media/EXjhturUYAINxgd.jpg'],0,0,0,[],[],https://twitter.com/PolsekMartapura/status/1259004292108673024,False,,1,https://pbs.twimg.com/media/EXjhturUYAINxgd.jpg,,,,,,,[],,,,
183,1259004050227572736,1259004050227572736,2020-05-09 06:15:31 UTC,2020-05-09,06:15:31,0,1248556740720746497,thep44626376,Thep,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/RhE50My9I2,in,[],['https://www.instagram.com/p/B_9Onbul22N/?igshid=nrydmeqom6a'],[],0,0,0,[],[],https://twitter.com/Thep44626376/status/1259004050227572736,False,,0,,,,,,,,[],,,,
184,1259003964776943616,1259003964776943616,2020-05-09 06:15:11 UTC,2020-05-09,06:15:11,0,792928670373470208,polres_jakut,Polres Metro Jakarta Utara,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/RYwF9CLtuM,in,[],['https://www.instagram.com/p/B_9Ok6VDhOT/?igshid=1ucmj17lqzsiz'],[],0,0,0,[],[],https://twitter.com/polres_jakut/status/1259003964776943616,False,,0,,,,,,,,[],,,,
185,1259003388269785088,1259003388269785088,2020-05-09 06:12:53 UTC,2020-05-09,06:12:53,0,990940969,restrodepok,TMC Polres Metro Depok,,Pedoman Manajemen Penanganan Covid-19 &amp;  Dampaknya Bagi Pemda  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses 5. Memperkuat JPS Nasional  https://t.co/tdE6xrhNZE,in,[],[],['https://pbs.twimg.com/media/EXjguiNU0AAXKdA.jpg'],0,0,0,[],[],https://twitter.com/restrodepok/status/1259003388269785088,False,,1,https://pbs.twimg.com/media/EXjguiNU0AAXKdA.jpg,,,,,,,[],,,,
186,1259001408033968128,1259001408033968128,2020-05-09 06:05:01 UTC,2020-05-09,06:05:01,0,1247700838794948608,baihaqi13239766,Baihaqi,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses  https://t.co/ncDUp5b4kQ,in,[],[],['https://pbs.twimg.com/media/EXjfFoPUEAAydHB.jpg'],0,0,0,[],[],https://twitter.com/Baihaqi13239766/status/1259001408033968128,False,,1,https://pbs.twimg.com/media/EXjfFoPUEAAydHB.jpg,,,,,,,[],,,,
187,1259001318871425025,1259001318871425025,2020-05-09 06:04:40 UTC,2020-05-09,06:04:40,0,1366905932,adeckpitopunk,Adek Pitopunk,,Pedoman Manajemen Penanganan Covid-19 1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan &amp; Industri Akses 5. Perkuat Jaring Pengaman Sosial #PartisipasiCegahCovid19  https://t.co/mvDwpOC7aG,in,[],[],['https://pbs.twimg.com/media/EXjfA4XVcAIZ8hq.jpg'],0,0,0,['partisipasicegahcovid19'],[],https://twitter.com/adeckpitopunk/status/1259001318871425025,False,,1,https://pbs.twimg.com/media/EXjfA4XVcAIZ8hq.jpg,,,,,,,[],,,,
188,1259001023638548481,1259001023638548481,2020-05-09 06:03:29 UTC,2020-05-09,06:03:29,0,1197008112097484800,abizamzami1,Abizamzami,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4. Peningkatan Ketahanan Pangan Dan Industri Akses,in,[],[],[],0,0,0,[],[],https://twitter.com/Abizamzami1/status/1259001023638548481,False,,0,,,,,,,,[],,,,
189,1259000607739908096,1259000607739908096,2020-05-09 06:01:50 UTC,2020-05-09,06:01:50,0,1237306696730435584,polsekjuai,Polsekjuai,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/V4XzDZsKvh,in,[],['https://www.instagram.com/p/B_9NDYxDlpr/?igshid=1v7555n9gpzy6'],[],0,0,0,[],[],https://twitter.com/polsekjuai/status/1259000607739908096,False,,0,,,,,,,,[],,,,
190,1258999115091980288,1258999115091980288,2020-05-09 05:55:54 UTC,2020-05-09,05:55:54,0,1185056906273906688,cikulurpolsek,Polsek cikulur,,Pedoman Manajemen Penanganan Covid-19 Dan Dampaknya Bagi Pemerintah Daerah  1. Strategi Pencegahan Penyebaran Penularan Covid-19 2. Peningkatan Sistem Kekebalan Tubuh 3. Peningkatan Kapasitas Sistem Kesehatan 4.…  https://t.co/xtcTmM4QNx,in,[],['https://www.instagram.com/p/B_9MX5nDgtL/?igshid=l3c9asnk4ned'],[],0,0,0,[],[],https://twitter.com/CikulurPolsek/status/1258999115091980288,False,,0,,,,,,,,[],,,,
